"","Host_Id","Host_Since","Name","Neighbourhood"
"15423",8792814,2013-09-12,"Cozy Room in Landmark House","Brooklyn"
"15424",8792814,2013-09-12,"Large Room in Landmark House","Brooklyn"
"15425",8792814,2013-09-12,"Luxury Room in Landmark House","Brooklyn"
"15426",8785876,2013-09-12,"Furnished Room - Upper Manhattan","Manhattan"
"15427",8795089,2013-09-12,"Living room in Two bed apartment","Manhattan"
"15428",8821841,2013-09-13,"Brooklyn is HOT!","Brooklyn"
"15429",8822946,2013-09-13,"Steps away from Brooklyn museum","Brooklyn"
"15430",8810817,2013-09-13,"Charm, space & history in Bed-Stuy","Brooklyn"
"15431",8820832,2013-09-13,"Luxury Chelsea Apt - Best Location","Manhattan"
"15432",8820573,2013-09-13,"Beautiful 1-bed Apt in hip LES","Manhattan"
"15433",8820573,2013-09-13,"Sunny 1-bed Apt in trendy L.E.S.","Manhattan"
"15434",8810715,2013-09-13,"Luxury One Bedroom Apartment","Manhattan"
"15435",8819541,2013-09-13,"Spacious 2 Bed Apt in Alphabet City","Manhattan"
"15436",8821043,2013-09-13,"Luxury 1 Bdrm Park Ave Downtown Apt","Manhattan"
"15437",8822010,2013-09-13,"Great 2BR Apt - Times Square!","Manhattan"
"15438",8822010,2013-09-13,"A Cozy 3BED Apt in Times Square.","Manhattan"
"15439",8811649,2013-09-13,"Small Studio in Upper East Side","Manhattan"
"15440",8816218,2013-09-13,"Bedroom with Empire St Bldg View!","Brooklyn"
"15441",8809652,2013-09-13,"Room in Brooklyn brownstone","Brooklyn"
"15442",8805211,2013-09-13,"Cozy bedroom-Center of East Village","Manhattan"
"15443",8819541,2013-09-13,"Queen Room in Best Neighborhood","Manhattan"
"15444",8819541,2013-09-13,"Queen Room in Best Neighborhood II","Manhattan"
"15445",8814638,2013-09-13,"Hudson River Quiet NYC Escape","Manhattan"
"15446",8821936,2013-09-13,"Priv 3rd FL, Cozy Suite & priv bath","Staten Island"
"15447",8821936,2013-09-13,"Priv RETIR'd Family Rm w Priv Bath","Staten Island"
"15448",8826175,2013-09-14,"Sleeps 7/Chic 4 Bedroom House NYC","Bronx"
"15449",8826175,2013-09-14,"TWO Cozy PVT Bedrooms, Shared Home","Bronx"
"15450",8827534,2013-09-14,"Historic Brooklyn Trendy Pad for 6","Brooklyn"
"15451",8830645,2013-09-14,"Carroll Gardens - Two Bedroom Apart","Brooklyn"
"15452",8837142,2013-09-14,"Lovely, Renovated Apt","Brooklyn"
"15453",8833597,2013-09-14,"Studio Rental in One Family Home","Brooklyn"
"15454",8828907,2013-09-14,"Nice Studio Steps From Union Square","Manhattan"
"15455",8832743,2013-09-14,"Central Chelsea 1bd Apt","Manhattan"
"15456",8837237,2013-09-14,"Beautiful Apt by the Waterfront, UN","Manhattan"
"15457",8834234,2013-09-14,"Harlem Studio w/ view!!","Manhattan"
"15458",8827534,2013-09-14,"Big Cozy Elevator Studio Upper East","Manhattan"
"15459",8827534,2013-09-14,"Big Cozy Elevator Studio Upper East","Manhattan"
"15460",8834412,2013-09-14,"GREAT STUDIO","Manhattan"
"15461",8830191,2013-09-14,"Apartment Near Times Square","Manhattan"
"15462",8838470,2013-09-14,"Beautiful Modern Midtown Apartment","Manhattan"
"15463",8833868,2013-09-14,"Comfy 2BD in Washington Heights!","Manhattan"
"15464",8826175,2013-09-14,"Awesome Harlem House 2 bdr 2 floors","Manhattan"
"15465",8826175,2013-09-14,"Royal Harlem TRIPLEX Home 5 Beds","Manhattan"
"15466",8826175,2013-09-14,"Modern Vibrant Large Cozy Bedroom","Bronx"
"15467",8834412,2013-09-14,"PRIVATE ROOM WITH BATHROOM","Bronx"
"15468",8838164,2013-09-14,"Spacious Room in Adorable Apartment","Brooklyn"
"15469",8833840,2013-09-14,"NYC by the beach!","Brooklyn"
"15470",8838199,2013-09-14,"Private Room - LES of Manhattan","Manhattan"
"15471",8827966,2013-09-14,"1BR in Sunny West Village 2BR","Manhattan"
"15472",8837237,2013-09-14,"Cozy Room By The Waterfront, UN","Manhattan"
"15473",8830991,2013-09-14,"Private Room in Upper Manhattan","Manhattan"
"15474",8836963,2013-09-14,"Quiet.Retreat.ExpressTrain.Harlem!","Manhattan"
"15475",8829262,2013-09-14,"A cozy bedroom in Harlem.","Manhattan"
"15476",8829262,2013-09-14,"Sunny Bedroom in Harlem","Manhattan"
"15477",8834180,2013-09-14,"Home away from home!","Queens"
"15478",8857591,2013-09-15,"Lovely 2 bedroom duplex with garden","Brooklyn"
"15479",8840624,2013-09-15,"Cozy, bright and full of light!!","Brooklyn"
"15480",8844412,2013-09-15,"Union Square area 1BD Apartment","Manhattan"
"15481",8852286,2013-09-15,"Lovely Wash Sq Park Apt w/ Garden!","Manhattan"
"15482",8851665,2013-09-15,"Designed West Village 1BR Jem","Manhattan"
"15483",8852945,2013-09-15,"1 bedroom in East Village","Manhattan"
"15484",8854438,2013-09-15,"Spacious Private Bedroom and Bath","Manhattan"
"15485",8849908,2013-09-15,"Comfy private queen-size bedroom :)","Manhattan"
"15486",8856781,2013-09-15,"Private Room in Heart of Astoria","Queens"
"15487",8867917,2013-09-16,"Large 1-bedroom, 2 blocks from park","Brooklyn"
"15488",8878055,2013-09-16,"Fully Furnished Studio in the LES","Manhattan"
"15489",8879088,2013-09-16,"Great East Village Apartment","Manhattan"
"15490",8867732,2013-09-16,"Charming 1 bedroom apt in Chelsea","Manhattan"
"15491",8869801,2013-09-16,"Charming 1 Bedroom in Heart of SoHo","Manhattan"
"15492",8876603,2013-09-16,"Trendy, newly renovated 1 BD Apt.","Manhattan"
"15493",8874291,2013-09-16,"Stylish 2BR * Sleeps 6 * C.Park","Manhattan"
"15494",8873715,2013-09-16,"Luxury Apartment near Times Square","Manhattan"
"15495",8859623,2013-09-16,"Family friendly 2BD apt in FiDi","Manhattan"
"15496",8881920,2013-09-16,"Downtown Luxury Penthouse Views 2BR","Manhattan"
"15497",8869348,2013-09-16,"A place to stay, well worth it.","Bronx"
"15498",8873293,2013-09-16,"Large & Sunny Bedroom in Brooklyn","Brooklyn"
"15499",8873293,2013-09-16,"Sunny Bedroom in BK","Brooklyn"
"15500",8860559,2013-09-16,"Large room in Williamsburg","Brooklyn"
"15501",8872284,2013-09-16,"BUDGET ROOM ~ BEST LOCATION!! #1","Brooklyn"
"15502",8872284,2013-09-16,"BUDGET ROOM ~ BEST LOCATION!! #2","Brooklyn"
"15503",8872284,2013-09-16,"BUDGET ROOM ~ BEST LOCATION!! #3","Brooklyn"
"15504",8873749,2013-09-16,"La ponderosa","Manhattan"
"15505",8861612,2013-09-16,"Lovely Bedroom wt Private Bathroom","Queens"
"15506",8890091,2013-09-17,"Bright Cozy 1 bedroom:Clinton Hill","Brooklyn"
"15507",8904815,2013-09-17,"Cozy Apartment near Prospect Park","Brooklyn"
"15508",8902240,2013-09-17,"Stevedore's Respite; Red Hook 1BR","Brooklyn"
"15509",8893808,2013-09-17,"Pretty Art Filled Studio Apt Sublet","Manhattan"
"15510",8901261,2013-09-17,"Huge 2-bed loft in Soho","Manhattan"
"15511",8892601,2013-09-17,"Lux Apt in the meatpacking district","Manhattan"
"15512",8888276,2013-09-17,"Brownstone Alcove Studio on UWS","Manhattan"
"15513",8901084,2013-09-17,"Sunny bedroom in Williamsburg","Brooklyn"
"15514",8900383,2013-09-17,"Clean room near Columbia Univ","Manhattan"
"15515",8896180,2013-09-17,"Private room in  MANHATTAN NYC","Manhattan"
"15516",8896898,2013-09-17,"Nice Clean Cozy Room Manhattan NY","Manhattan"
"15517",8892601,2013-09-17,"1large bdroom in a 3000sq lux loft","Manhattan"
"15518",8893987,2013-09-17,"Astoria, NY","Queens"
"15519",8910286,2013-09-18,"Williamsburg Luxury","Brooklyn"
"15520",8925287,2013-09-18,"Spacious/Stylish Apt with Backyard","Brooklyn"
"15521",8912732,2013-09-18,"Spacious 2 bedroom close to subway","Brooklyn"
"15522",8925360,2013-09-18,"Charming 1 BD apt in great location","Brooklyn"
"15523",8924899,2013-09-18,"Beautiful 1-Bedroom, Prime Location","Manhattan"
"15524",8914627,2013-09-18,"Large studio Gramercy","Manhattan"
"15525",8923918,2013-09-18,"Chelsea Studio in Luxury Building","Manhattan"
"15526",8926147,2013-09-18,"Loft - Your Sanctuary in Manhattan","Manhattan"
"15527",8926253,2013-09-18,"Studio with Garden space","Manhattan"
"15528",8918223,2013-09-18,"Entire apartment in Hell's Kitchen","Manhattan"
"15529",8925884,2013-09-18,"Luxe Midtown E 2 Bedrm 2.5 Bath","Manhattan"
"15530",8924676,2013-09-18,"Spacious 1BR & Loft near Park","Manhattan"
"15531",8920465,2013-09-18,"Bright/Large 1BR near Central Park","Manhattan"
"15532",8911602,2013-09-18,"A Beautiful Columbia/Harlem Apt","Manhattan"
"15533",8915993,2013-09-18,"Big 1 bedroom apartment in the UES","Manhattan"
"15534",8925763,2013-09-18,"Strivers Row Sanctuary in Harlem","Manhattan"
"15535",8925763,2013-09-18,"Comfortable Strivers Row Hideaway","Manhattan"
"15536",8925000,2013-09-18,"Tranquil 1BR Apt,Tree-lined Block","Queens"
"15537",8918030,2013-09-18,"Private Room near subway","Bronx"
"15538",8912732,2013-09-18,"Spacious 2br Near Subway-Large Room","Brooklyn"
"15539",8912732,2013-09-18,"Spacious 2br Near Subway-Private Rm","Brooklyn"
"15540",8919987,2013-09-18,"Private Bedroom in Apartment","Queens"
"15541",8939828,2013-09-19,"Lovely Bklyn Duplex w/ Courtyard","Brooklyn"
"15542",8936527,2013-09-19,"Chic Flatiron Apartment With a View","Manhattan"
"15543",8941725,2013-09-19,"Cozy Chelsea Pent H in Luxury Bldg","Manhattan"
"15544",8937205,2013-09-19,"Beautiful apt in the heart of LES","Manhattan"
"15545",8926492,2013-09-19,"Prime Studio in SOHO","Manhattan"
"15546",8934751,2013-09-19,"4 bedroom 2Bath apt Maspeth Queens","Queens"
"15547",8938518,2013-09-19,"Big Room in Williamsburg Bedford AV","Brooklyn"
"15548",8931248,2013-09-19,"Beautiful Chelsea Share","Manhattan"
"15549",8944418,2013-09-19,"loft space 2,000 sqft","Manhattan"
"15550",8944142,2013-09-19,"Great Bedroom in uptown NYC!!","Manhattan"
"15551",8942438,2013-09-19,"Room in Upper west side","Manhattan"
"15552",8956323,2013-09-20,"Williamsburg Weekend Stay!","Brooklyn"
"15553",8951256,2013-09-20,"Modern, Bright, One Bedroom","Manhattan"
"15554",8954611,2013-09-20,"Furnished Studio in West Village","Manhattan"
"15555",8956319,2013-09-20,"Amazing 2br in West Village","Manhattan"
"15556",8961848,2013-09-20,"Cozy, Clean Appt in Alphabet City!","Manhattan"
"15557",8954218,2013-09-20,"FURNISHED BEDROOM IN CHELSEA","Manhattan"
"15558",8954218,2013-09-20,"heart of meat packing district!","Manhattan"
"15559",8959179,2013-09-20,"Cozy apartment in Chinatown","Manhattan"
"15560",8956319,2013-09-20,"Amazing Room in West Village Apt","Manhattan"
"15561",8953823,2013-09-20,"Fantastic Room in Midtown Manhattan","Manhattan"
"15562",8954264,2013-09-20,"Study in 1885 Gothic Brownstone.","Manhattan"
"15563",8961817,2013-09-20,"Basement apartment with parking","Staten Island"
"15564",8958306,2013-09-20,"Comfy room in Ditmas Park, Brooklyn","Brooklyn"
"15565",8975791,2013-09-21,"Large & Sunny Apt in Brooklyn","Brooklyn"
"15566",8976357,2013-09-21,"Amazing 1 Bdrm in Trendiest Area!","Manhattan"
"15567",8974957,2013-09-21,"Entire Midtown Apt for Superbowl","Manhattan"
"15568",8967282,2013-09-21,"Beautiful Upper East Apartment","Manhattan"
"15569",8968224,2013-09-21,"Private room in Bushwick","Brooklyn"
"15570",8978011,2013-09-21,"Lovely bedroom in Greenpoint","Brooklyn"
"15571",8976567,2013-09-21,"Large bedroom with Stunning View","Manhattan"
"15572",8975372,2013-09-21,"June 2015 Sublet (June 9th-28th)","Manhattan"
"15573",8975372,2013-09-21,"Nice Private Room in 2BR apartment","Manhattan"
"15574",8997485,2013-09-22,"Small Apt off Ave J ""Q""Train Stop","Brooklyn"
"15575",8991100,2013-09-22,"HOME in Times Sq (4-5 People)","Manhattan"
"15576",8990349,2013-09-22,"Duplex in Manhattan (78th East)","Manhattan"
"15577",8989844,2013-09-22,"Welcome to a beautiful Quiet Bronx.","Bronx"
"15578",8991782,2013-09-22,"Magical Room in South Williamsburg","Brooklyn"
"15579",8996336,2013-09-22,"1 rm by Park and Subway, Park Slope","Brooklyn"
"15580",8996336,2013-09-22,"1Bd in Brooklyn by Subway and Park!","Brooklyn"
"15581",8988971,2013-09-22,"Best Location! Downtown Manhattan","Manhattan"
"15582",8990490,2013-09-22,"Well-decorated Apartment, Harlem","Manhattan"
"15583",9017152,2013-09-23,"One-bedroom in the East Village","Manhattan"
"15584",9005019,2013-09-23,"A Great time in NYC!!","Manhattan"
"15585",9018490,2013-09-23,"Nolita Pre-War One Bedroom","Manhattan"
"15586",9014917,2013-09-23,"Lovely & quiet upper west apartment","Manhattan"
"15587",8998135,2013-09-23,"Renovated Hell's Kitchen 1 bedroom","Manhattan"
"15588",9011218,2013-09-23,"Entire spatious 1BR UpperEastSide","Manhattan"
"15589",9019464,2013-09-23,"Spacious 1 Bedroom in Sunny Astoria","Queens"
"15590",9015228,2013-09-23,"Private Room in WILLIAMSBURG","Brooklyn"
"15591",8998154,2013-09-23,"Private  Room - 15 min to Manhattan","Brooklyn"
"15592",9012184,2013-09-23,"Large room with king bed","Brooklyn"
"15593",9013390,2013-09-23,"BEDROOM IN THE HEART OF BUSHWICK!","Brooklyn"
"15594",9008935,2013-09-23,"Large Room in Greenpoint Townhouse","Brooklyn"
"15595",8998805,2013-09-23,"Perfectly cozy PRIVATE room!!","Manhattan"
"15596",9016326,2013-09-23,"Huge sunny bedroom in Flatiron","Manhattan"
"15597",9011462,2013-09-23,"1br in 3br apt (Greenwich Village)","Manhattan"
"15598",9012859,2013-09-23,"Soho Safe Clean - AMAZING LOCATION","Manhattan"
"15599",9018446,2013-09-23,"Private Bedroom in Upper Manhattan","Manhattan"
"15600",9011218,2013-09-23,"Spacious Shared Room Futon Bed UES","Manhattan"
"15601",9028424,2013-09-24,"Quiet Artist Home with Piano","Brooklyn"
"15602",9028193,2013-09-24,"Amazing 2-bed room apt in Chelsea!","Manhattan"
"15603",9028193,2013-09-24,"Chelsea 2Bd Penthouse+Outdoor space","Manhattan"
"15604",9028193,2013-09-24,"Luxurious Chelsea Studio !","Manhattan"
"15605",9028745,2013-09-24,"Quiet Chelsea 1BD near Google","Manhattan"
"15606",9028193,2013-09-24,"Time Square Amazing one bedroom !","Manhattan"
"15607",9027807,2013-09-24,"LARGE, SUNNY 1 bdrm in Manhattan","Manhattan"
"15608",9032881,2013-09-24,"2-Bedroom on the Upper East Side","Manhattan"
"15609",9033060,2013-09-24,"Battery Park Apt on Hudson River","Manhattan"
"15610",9038172,2013-09-24,"Beautiful Apartment Rental","Queens"
"15611",9035762,2013-09-24,"Private Rm/Bath in Fab Brickstone","Brooklyn"
"15612",9032485,2013-09-24,"Spacious, clean, and convenient!","Manhattan"
"15613",9030453,2013-09-24,"WEST HARLEM COZY ROOM","Manhattan"
"15614",9033521,2013-09-24,"Beautiful upper west side 70s apt","Manhattan"
"15615",9024500,2013-09-24,"Private Room in NYC","Queens"
"15616",9040827,2013-09-24,"Cozy room, 25 min from Manhattan","Queens"
"15617",9040827,2013-09-24,"Great room 25 min from Manhattan!","Queens"
"15618",9040827,2013-09-24,"Nice place 25 min from Manhattan.","Queens"
"15619",9050139,2013-09-25,"Williamsburg Getaway","Brooklyn"
"15620",9053876,2013-09-25,"BED STUY PIED A TERRE","Brooklyn"
"15621",9052703,2013-09-25,"Sunny + Stylish Brownstone Oasis","Brooklyn"
"15622",9055578,2013-09-25,"Private Studio Apt on Prospect Park","Brooklyn"
"15623",9053876,2013-09-25,"BIG BROOKLYN HOUSE TO LOVE","Brooklyn"
"15624",9049147,2013-09-25,"1BR Studio w/great sunlight & views","Manhattan"
"15625",9053036,2013-09-25,"Top floor 1 bedroom soho/nolita","Manhattan"
"15626",9053694,2013-09-25,"Superprime Nolita Apartment","Manhattan"
"15627",9056986,2013-09-25,"One-Of-A-Kind West Village Studio","Manhattan"
"15628",9056596,2013-09-25,"New York on the Park 3 BR 2 BATH","Manhattan"
"15629",9051298,2013-09-25,"One Stop to TimesSQ Vacation Apt","Manhattan"
"15630",9056494,2013-09-25,"Super football SB weekend deal.","Manhattan"
"15631",9052422,2013-09-25,"Privet space in Williamsburg!","Brooklyn"
"15632",9059102,2013-09-25,"Bedroom with magnificent view","Brooklyn"
"15633",9053519,2013-09-25,"Cozy Room in a Tribeca Loft","Manhattan"
"15634",9059339,2013-09-25,"Cozy Private Room for one female","Manhattan"
"15635",9051298,2013-09-25,"Your Amazing Vacation Apartment!","Manhattan"
"15636",9078003,2013-09-26,"Clinton Hill Sanctuary","Brooklyn"
"15637",9078629,2013-09-26,"Stylish Studio in the East Village","Manhattan"
"15638",9074158,2013-09-26,"BEAUTIFUL STUDIO IN TIMES SQ 4PPL","Manhattan"
"15639",9074158,2013-09-26,"LUXURY 1 BED APT IN TIMES SQ 4PPL","Manhattan"
"15640",9074158,2013-09-26,"LUXURY 2 BEDROOM APT IN TIMES SQ","Manhattan"
"15641",9070727,2013-09-26,"Fully Furnished 2-Bdrm Upper West","Manhattan"
"15642",9072258,2013-09-26,"Brand New Elevator Bldg Sleeps 5 #9","Manhattan"
"15643",9072258,2013-09-26,"Renov Hooked up Apt Near Subway ap1","Manhattan"
"15644",9072258,2013-09-26,"Renovated 2 Bed room with Elevator","Manhattan"
"15645",9072258,2013-09-26,"Renovated Sweet Apt!Next to Subway!","Manhattan"
"15646",9072258,2013-09-26,"SPACIOUS/RENOVATED- NEXT To SUBWAY","Manhattan"
"15647",9074158,2013-09-26,"Cozy Apartment for Vacation in NYC","Manhattan"
"15648",9075117,2013-09-26,"Cozy apartment in Upper Manhattan","Manhattan"
"15649",9073588,2013-09-26,"Comfortable 1BD on Upper East Side","Manhattan"
"15650",9068231,2013-09-26,"Phoenix Rising","Brooklyn"
"15651",9068231,2013-09-26,"The Cozy Lodge","Brooklyn"
"15652",9072708,2013-09-26,"Cute and clean in trendy Bushwick","Brooklyn"
"15653",9077835,2013-09-26,"Beautiful Williamsburg Escape!","Brooklyn"
"15654",9077835,2013-09-26,"Beautiful Williamsburg Sanctuary!","Brooklyn"
"15655",9068231,2013-09-26,"The Oasis","Brooklyn"
"15656",9071291,2013-09-26,"Comfy Loft Bed - East Village","Manhattan"
"15657",9072771,2013-09-26,"Enjoy a Wall Street Sanctuary!","Manhattan"
"15658",9072771,2013-09-26,"Live Life~FinancialDistrict Oasis","Manhattan"
"15659",9093418,2013-09-27,"Chic & Clean 2 bed in ❤️ CHELSEA","Manhattan"
"15660",9093418,2013-09-27,"MODERN SPACIOUS GEM IN HEART OF NYC","Manhattan"
"15661",9090419,2013-09-27,"Huge Apt. Central to Everything!","Manhattan"
"15662",9090419,2013-09-27,"big 2 bdrm w/ private garden","Manhattan"
"15663",9093418,2013-09-27,"4 BED 2 BATH in TRENDY CHELSEA","Manhattan"
"15664",9087121,2013-09-27,"Beautiful 1bed in the heart of Noho","Manhattan"
"15665",9090419,2013-09-27,"Lovely 3 Bdrm Apt - Heart of Soho","Manhattan"
"15666",9081271,2013-09-27,"Murray Hill Studio","Manhattan"
"15667",9093418,2013-09-27,"Javits 4 Bedroom 2 Bath RENOVATED","Manhattan"
"15668",9081116,2013-09-27,"Spacious and Private Basement Apt","Queens"
"15669",9087935,2013-09-27,"#1 Subway to midtown--Riverdale!","Bronx"
"15670",9080758,2013-09-27,"Great space, amazing location","Brooklyn"
"15671",9094967,2013-09-27,"Sunny Room w Private Bath - Bedstuy","Brooklyn"
"15672",9090551,2013-09-27,"GREAT bedroom - PERFECT location","Manhattan"
"15673",9090698,2013-09-27,"Luxury apt share/meatpacking/chelse","Manhattan"
"15674",9097284,2013-09-28,"Williamsburg Studio Prime Location!","Brooklyn"
"15675",9109049,2013-09-28,"New Williamsburg 1B With Backyard","Brooklyn"
"15676",9105586,2013-09-28,"clean, casual 2BD apt in bed-stuy!","Brooklyn"
"15677",9108571,2013-09-28,"3BR Duplex + Backyard (Sleeps 6)","Brooklyn"
"15678",9108571,2013-09-28,"Lovely 2BR + Terrace (Sleeps 4)","Brooklyn"
"15679",9108571,2013-09-28,"Spectacular 2BR + Deck (Sleeps 4)","Brooklyn"
"15680",9108571,2013-09-28,"Sweet 1BR + Balcony (Sleeps 4)","Brooklyn"
"15681",9111138,2013-09-28,"Cool East Village-Private Patio!","Manhattan"
"15682",9098370,2013-09-28,"Renting My 1 Bedroom Apartment","Manhattan"
"15683",9107715,2013-09-28,"1 BR UPPER EAST SIDE","Manhattan"
"15684",9111009,2013-09-28,"Upper East Side, NYC 1 Bdrm","Manhattan"
